id,name,kana,description,rarity,group_id,group_rate,grade_value,category,tag_id,icon_id,need_skill_point,detail_url,icon_url
210302,バーニングソウル,,レース中盤に速度がわずかに上がる\n＜マイル/中距離＞,1,21030,1,263,2,202/203/302/401/807,20221,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210302,https://static.kouryaku.tools/umamusume/images/skills/20221/icon.png?width=96&height=96
210311,アスリート魂,アスリートダマシイ,レース後半にわずかに前に出る\n根性が十二分に高いと少し前に出る\n＜マイル/中距離＞,1,21031,1,217,4,202/203/403/807,20231,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210311,https://static.kouryaku.tools/umamusume/images/skills/20231/icon.png?width=96&height=96
210321,私たちの走る道程,ワタシタチノハシルミチノリ,レース最終盤でラストスパートの最中\nなら前に出る\n獲得したお料理Ptの合計が高いほど\n効果が高まる＜短距離/マイル＞,2,21032,2,633,3,201/202/303/403/808,20242,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210321,https://static.kouryaku.tools/umamusume/images/skills/20242/icon.png?width=96&height=96
210322,いつまでも健やかに,イツマデモスコヤカニ,レース最終盤でラストスパートの最中\nならわずかに前に出る\n＜短距離/マイル＞,1,21032,1,263,3,201/202/303/403/808,20241,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210322,https://static.kouryaku.tools/umamusume/images/skills/20241/icon.png?width=96&height=96
210331,食の極意,ショクノゴクイ,レース中盤にわずかに前に出る\nパワーが十二分に高いと少し前に出る\n＜短距離/マイル＞,1,21033,1,217,2,201/202/302/403/808,20251,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210331,https://static.kouryaku.tools/umamusume/images/skills/20251/icon.png?width=96&height=96
210341,もう少しだけ、いい景色,モウスコシダケ、イイケシキ,最終直線で速度が上がる\n獲得した総研究Lvが高いほど\n効果が高まる＜中距離/長距離＞,2,21034,2,633,3,203/204/303/401/809,20262,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210341,https://static.kouryaku.tools/umamusume/images/skills/20262/icon.png?width=96&height=96
210342,夢の再生方法,ユメノサイセイホウホウ,最終直線で速度がわずかに上がる\n＜中距離/長距離＞,1,21034,1,263,3,203/204/303/401/809,20261,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210342,https://static.kouryaku.tools/umamusume/images/skills/20261/icon.png?width=96&height=96
210351,新たな伝説を築く者,アラタナデンセツヲキズクモノ,レース最終盤始めの方で\nラストスパートの最中なら速度が上がる\nファンが多いほど効果が高まる,2,21035,2,633,3,303/401/810,20292,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210351,https://static.kouryaku.tools/umamusume/images/skills/20292/icon.png?width=96&height=96
210352,時代を変える者,ジダイヲカエルモノ,レース最終盤始めの方で\nラストスパートの最中なら\n速度がわずかに上がる,1,21035,1,263,3,303/401/810,20291,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210352,https://static.kouryaku.tools/umamusume/images/skills/20291/icon.png?width=96&height=96
210361,本能の懸け橋,ホンノウノカケハシ,最終直線で速度が上がる\n獲得した総発展Ptが高いほど\n効果が高まる＜中距離/長距離＞,2,21036,2,633,3,203/204/303/401/811,20312,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210361,https://static.kouryaku.tools/umamusume/images/skills/20312/icon.png?width=96&height=96
210362,あるがままに,アルガママニ,最終直線で速度がわずかに上がる\n＜中距離/長距離＞,1,21036,1,263,3,203/204/303/401/811,20311,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210362,https://static.kouryaku.tools/umamusume/images/skills/20311/icon.png?width=96&height=96
210371,保養が導く奇跡,ホヨウガミチビクキセキ,レース最終盤始めの方で\nラストスパートの最中なら速度が上がる\n旅館ランクが伝説の宿なら効果が増える,2,21037,2,633,3,303/401/812,20322,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210371,https://static.kouryaku.tools/umamusume/images/skills/20322/icon.png?width=96&height=96
210372,本気で休んで、もう一度,ホンキデヤスンデ、モウイチド,レース最終盤始めの方で\nラストスパートの最中なら\n速度がわずかに上がる,1,21037,1,263,3,303/401/812,20321,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210372,https://static.kouryaku.tools/umamusume/images/skills/20321/icon.png?width=96&height=96
210381,情熱と挑戦の先の栄光,ジョウネツトチョウセンノサキノエイコウ,レース最終盤始めの方で\nラストスパートの最中なら速度が上がる\nチームランクがS以上なら効果が増える,2,21038,2,633,3,303/401/813,20332,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210381,https://static.kouryaku.tools/umamusume/images/skills/20332/icon.png?width=96&height=96
210382,アメリカンドリーム,,レース最終盤始めの方で\nラストスパートの最中なら\n速度がわずかに上がる,1,21038,1,263,3,303/401/813,20331,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/210382,https://static.kouryaku.tools/umamusume/images/skills/20331/icon.png?width=96&height=96
300011,癒えない渇き,イエナイカワキ,レースへの渇望により\n能力が少し発揮しやすくなる,1,30001,1,0,0,402,10021,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300011,https://static.kouryaku.tools/umamusume/images/skills/10021/icon.png?width=96&height=96
300021,変わらぬままで,カワラヌママデ,かつての走りとは違うがあの頃と\n変わらない想いが能力をすごく上げる,2,30002,1,0,0,401,10012,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300021,https://static.kouryaku.tools/umamusume/images/skills/10012/icon.png?width=96&height=96
300031,夢の景色へ,ユメノケシキヘ,見たい景色を必死に追いかけ\n能力が少し発揮しやすくなる,1,30003,1,0,0,401,10011,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300031,https://static.kouryaku.tools/umamusume/images/skills/10011/icon.png?width=96&height=96
300041,拡がる恐れ,ヒロガルオソレ,トレーナーの恐れが伝播し\n能力が少し発揮しにくくなる,1,30004,1,0,0,406,10014,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300041,https://static.kouryaku.tools/umamusume/images/skills/10014/icon.png?width=96&height=96
300051,鮮明になる畏怖,センメイニナルイフ,トレーナーの恐れがより鮮明になり\nレース後半のコーナーで\n速度がすごく下がる,2,30005,1,0,4,406,20015,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300051,https://static.kouryaku.tools/umamusume/images/skills/20015/icon.png?width=96&height=96
300061,夢の走り,ユメノハシリ,みんなの想いと共に\nゴールを走り抜ける気持ちを強く持つと\n最終直線で速度を上げる,2,30006,1,0,3,401,20012,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300061,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
300071,未知への走りを見せてくれ,ミチヘノハシリヲミセテクレ,次のステージを見せてくれる\n期待を伝えてサイレンススズカの\n能力を少し発揮しやすくさせる,1,30007,1,0,0,401,10011,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300071,https://static.kouryaku.tools/umamusume/images/skills/10011/icon.png?width=96&height=96
300081,ほんにゃか快走祈願！,ホンニャカカイソウキガン！,気持ちよく走れるおまじないをして\nサイレンススズカの能力を\n少し発揮しやすくさせる,1,30008,1,0,0,402,10021,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300081,https://static.kouryaku.tools/umamusume/images/skills/10021/icon.png?width=96&height=96
300091,友として、ライバルとして,トモトシテ、ライバルトシテ,自分だけの走りを見つけた\n親友への激励がサイレンススズカの\n能力を少し発揮しやすくさせる,1,30009,1,0,0,403,10031,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300091,https://static.kouryaku.tools/umamusume/images/skills/10031/icon.png?width=96&height=96
300101,憧れのエール,アコガレノエール,レース後半のコーナーで思いっきりの\n応援が届くとサイレンススズカの\n持久力が回復する,2,30010,1,0,4,402,20022,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300101,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
300111,胸を張れダービーウマ娘,ムネヲハレダービーウマムスメ,日本一のウマ娘に\n一歩近づけた手ごたえにより\n能力が少し発揮しやすくなる,1,30011,1,0,0,401,10011,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300111,https://static.kouryaku.tools/umamusume/images/skills/10011/icon.png?width=96&height=96
300121,チームの一員として,チームノイチイントシテ,チーム全員が思い入れのあるレースを\n絶対に勝ちたいという気持ちにより\n能力がすごく発揮しやすくなる,2,30012,1,0,0,402,10022,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300121,https://static.kouryaku.tools/umamusume/images/skills/10022/icon.png?width=96&height=96
300131,日本総大将,ニッポンソウタイショウ,全身全霊、ぶつけます！,5,30013,1,340,5,401,20013,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300131,https://static.kouryaku.tools/umamusume/images/skills/20013/icon.png?width=96&height=96
300141,不撓不屈,フトウフクツ,真剣勝負、いざ参ります！,5,30014,1,340,5,401,20013,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300141,https://static.kouryaku.tools/umamusume/images/skills/20013/icon.png?width=96&height=96
300151,匣の抑圧,ハコノヨクアツ,匣からの抑圧により\n能力が絶望的に発揮しにくくなる,1,30015,1,0,0,406,10014,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300151,https://static.kouryaku.tools/umamusume/images/skills/10014/icon.png?width=96&height=96
300161,まとわりつく霧,マトワリツクキリ,前向きな気持ちが霞みレース終盤以降に\n加速力が絶望的に下がる,2,30016,1,0,3,406,20045,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/300161,https://static.kouryaku.tools/umamusume/images/skills/20045/icon.png?width=96&height=96
407011,キラメキの勝負,キラメキノショウブ,レース中盤が迫ったとき\n速度がすごく上がる＜マイル/中距離＞,6,40701,1,633,1,202/203/301/401/807,20226,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/407011,https://static.kouryaku.tools/umamusume/images/skills/20226/icon.png?width=96&height=96
407021,燃えてきたッ！！,モエテキタッ！！,レース中盤に追い抜くと\n速度がすごく上がる＜マイル/中距離＞,6,40702,1,633,2,202/203/302/401/807,20226,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/407021,https://static.kouryaku.tools/umamusume/images/skills/20226/icon.png?width=96&height=96
407031,ベストを尽くして！,ベストヲツクシテ！,レース最終盤始めの方で\nラストスパートの最中なら\n速度がすごく上がる＜マイル/中距離＞,6,40703,1,633,3,202/203/303/401/807,20226,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/407031,https://static.kouryaku.tools/umamusume/images/skills/20226/icon.png?width=96&height=96
407041,無二の情熱,ムニノジョウネツ,レース終盤が迫ったとき\n中団以前にいると速度がすごく上がる\n＜マイル＞,6,40704,1,633,2,202/302/401/807,20226,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/407041,https://static.kouryaku.tools/umamusume/images/skills/20226/icon.png?width=96&height=96
407051,破竹の筋肉,ハチクノキンニク,最終コーナーで中団以降にいると\n速度がすごく上がる＜マイル＞,6,40705,1,633,3,202/303/401/807,20226,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/407051,https://static.kouryaku.tools/umamusume/images/skills/20226/icon.png?width=96&height=96
407061,ステイチューン！,,レース中盤に中団以前にいると\n速度がすごく上がる＜中距離＞,6,40706,1,633,2,203/302/401/807,20226,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/407061,https://static.kouryaku.tools/umamusume/images/skills/20226/icon.png?width=96&height=96
407071,繋がる高揚感,ツナガルコウヨウカン,レース中盤に中団以降にいると\n速度がすごく上がる＜中距離＞,6,40707,1,633,2,203/302/401/807,20226,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/407071,https://static.kouryaku.tools/umamusume/images/skills/20226/icon.png?width=96&height=96
408011,敬愛ッ！ウママニア,ケイアイッ！ウママニア,近くにウマ娘がたくさんいると\n速度がすごく上がる＜短距離/マイル＞,6,40801,1,633,4,201/202/401/808,20246,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/408011,https://static.kouryaku.tools/umamusume/images/skills/20246/icon.png?width=96&height=96
408021,お待ちどおさま！,オマチドオサマ！,レース終盤以降に後方で追い抜こうと\nすると加速力が上がる、その後\n残り200mを切っているとき速度が\nわずかに上がる＜短距離/マイル＞,6,40802,1,633,3,201/202/303/401/403/808,20256,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/408021,https://static.kouryaku.tools/umamusume/images/skills/20256/icon.png?width=96&height=96
408031,ここらで味変！,ココラデアジヘン！,レース中盤に速度がすごく上がる\n＜短距離/マイル＞,6,40803,1,633,2,201/202/302/401/808,20246,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/408031,https://static.kouryaku.tools/umamusume/images/skills/20246/icon.png?width=96&height=96
408041,即席三ツ星コーナリング,ソクセキミツボシコーナリング,コーナーで速度がすごく上がる\n＜短距離＞,6,40804,1,633,4,201/401/808,20246,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/408041,https://static.kouryaku.tools/umamusume/images/skills/20246/icon.png?width=96&height=96
408051,耕せ！開墾スプリント,タガヤセ！カイコンスプリント,レース終盤に加速力が上がる\nその後残り200mを切っているとき\n速度がわずかに上がる＜短距離＞,6,40805,1,633,3,201/303/401/403/808,20256,,https://xn--gck1f423k.xn--1bvt37a.tools/skills/408051,https://static.kouryaku.tools/umamusume/images/skills/20256/icon.png?width=96&height=96
